// Initial random seed:
1822935820460

// RunInitializeCallbacks():
initializeMutationRate(1e-07);
initializeMutationType(0, 0.5, "f", 0);
4143 800 183 17
4144 800 187 13
4145 777 210 13
4146 775 211 14
4147 787 195 18
4148 770 214 16
4149 768 216 16
4150 799 177 24
4151 782 203 15
4152 803 181 16
4153 810 178 12
4154 841 150 9
4155 818 172 10
4156 802 188 10
4157 789 199 12
4158 792 194 14
4159 781 206 13
4160 755 229 16
4161 740 242 18
4162 742 236 22
4163 732 250 18
4164 747 232 21
4165 743 238 19
4166 743 240 17
4167 740 239 21
4168 749 234 17
4169 760 224 16
4170 751 238 11
4171 751 234 15
4172 779 205 16
4173 772 210 18
4174 771 215 14
4175 772 218 10
4176 779 202 19
4177 792 193 15
4178 804 186 10
4179 802 190 8
4180 821 170 9
4181 823 171 6
4182 851 146 3
4183 839 158 3
4184 843 149 8
4185 837 153 10
4186 856 138 6
4187 848 144 8
4188 867 128 5
4189 868 128 4
4190 878 117 5
4191 889 109 2
4192 895 100 5
4193 896 104 0
4194 904 95 1
4195 915 84 1
4196 917 82 1
4197 914 86 0
4198 921 77 2
4199 935 65 0
4200 944 55 1
4201 937 60 3
4202 928 70 2
4203 928 70 2
4204 935 64 1
4205 943 57 0
4206 957 43 0
4207 952 48 0
4208 951 49 0
4209 951 48 1
4210 944 56 0
4211 953 46 1
4212 953 47 0
4213 964 36 0
4214 959 41 0
4215 961 39 0
4216 962 38 0
4217 965 35 0
4218 960 40 0
4219 954 44 2
4220 961 39 0
4221 953 47 0
4222 945 55 0
4223 943 55 2
4224 950 49 1
4225 940 60 0
4226 940 59 1
4227 948 52 0
4228 942 57 1
4229 940 58 2
4230 937 63 0
4231 930 65 5
4232 917 81 2
4233 896 100 4
4234 904 93 3
4235 900 98 2
4236 882 116 2
4237 885 112 3
4238 867 130 3
4239 868 131 1
4240 873 126 1
4241 852 139 9
4242 833 160 7
4243 824 167 9
4244 822 165 13
4245 815 170 15
4246 831 161 8
4247 834 156 10
4248 824 163 13
4249 850 142 8
4250 858 135 7
4251 865 130 5
4252 859 132 9
4253 853 142 5
4254 858 134 8
4255 840 151 9
4256 841 155 4
4257 834 160 6
4258 840 155 5
4259 825 168 7
4260 847 144 9
4261 839 157 4
4262 867 129 4
4263 876 120 4
4264 880 112 8
4265 886 110 4
4266 887 110 3
4267 905 92 3
4268 888 110 2
4269 896 101 3
4270 885 113 2
4271 876 120 4
4272 856 135 9
4273 861 136 3
4274 880 116 4
4275 868 126 6
4276 861 135 4
4277 861 133 6
4278 861 136 3
4279 843 153 4
4280 833 161 6
4281 823 170 7
4282 820 177 3
4283 823 171 6
4284 839 152 9
4285 847 148 5
4286 854 142 4
4287 850 149 1
4288 856 138 6
4289 845 147 8
4290 863 132 5
4291 854 141 5
4292 840 157 3
4293 850 148 2
4294 850 143 7
4295 850 147 3
4296 835 155 10
4297 827 168 5
4298 840 151 9
4299 839 155 6
4300 840 155 5
4301 835 158 7
4302 837 156 7
4303 843 153 4
4304 857 133 10
4305 868 127 5
4306 883 114 3
4307 876 121 3
4308 871 123 6
4309 860 133 7
4310 867 127 6
4311 876 122 2
4312 890 105 5
4313 899 96 5
4314 880 120 0
4315 857 138 5
4316 845 152 3
4317 822 170 8
4318 823 165 12
4319 826 165 9
4320 832 162 6
4321 844 146 10
4322 815 176 9
4323 831 164 5
4324 836 155 9
4325 843 154 3
4326 857 136 7
4327 873 119 8
4328 870 126 4
4329 859 138 3
4330 869 131 0
4331 874 122 4
4332 866 131 3
4333 868 127 5
4334 870 125 5
4335 877 119 4
4336 884 112 4
4337 881 118 1
4338 892 104 4
4339 899 96 5
4340 896 102 2
4341 912 86 2
4342 902 97 1
4343 897 97 6
4344 891 104 5
4345 884 112 4
4346 897 97 6
4347 903 95 2
4348 883 115 2
4349 877 120 3
4350 871 128 1
4351 886 111 3
4352 874 121 5
4353 868 126 6
4354 873 120 7
4355 872 122 6
4356 881 113 6
4357 865 131 4
4358 872 121 7
4359 866 130 4
4360 860 135 5
4361 854 140 6
4362 850 141 9
4363 843 148 9
4364 857 139 4
4365 863 127 10
4366 867 123 10
4367 860 135 5
4368 870 122 8
4369 868 130 2
4370 869 126 5
4371 867 127 6
4372 867 129 4
4373 867 129 4
4374 860 136 4
4375 854 144 2
4376 857 136 7
4377 846 148 6
4378 837 159 4
4379 838 157 5
4380 856 139 5
4381 860 126 14
4382 846 149 5
4383 857 135 8
4384 843 154 3
4385 828 167 5
4386 818 176 6
4387 813 179 8
4388 792 200 8
4389 800 185 15
4390 775 207 18
4391 789 201 10
4392 770 217 13
4393 765 216 19
4394 772 203 25
4395 764 217 19
4396 771 216 13
4397 783 207 10
4398 775 210 15
4399 790 196 14
4400 785 198 17
4401 781 208 11
4402 770 217 13
4403 773 205 22
4404 767 216 17
4405 764 224 12
4406 758 227 15
4407 760 223 17
4408 768 223 9
4409 801 184 15
4410 799 187 14
4411 802 184 14
4412 778 211 11
4413 763 221 16
4414 761 223 16
4415 757 228 15
4416 759 220 21
4417 749 231 20
4418 747 227 26
4419 730 252 18
4420 749 224 27
4421 754 228 18
4422 740 247 13
4423 714 259 27
4424 691 274 35
4425 683 282 35
4426 684 288 28
4427 674 292 34
4428 676 298 26
4429 658 305 37
4430 658 301 41
4431 666 303 31
4432 657 308 35
4433 677 292 31
4434 685 280 35
4435 705 266 29
4436 697 278 25
4437 698 270 32
4438 704 277 19
4439 707 279 14
4440 706 272 22
4441 720 254 26
4442 730 252 18
4443 744 228 28
4444 748 227 25
4445 730 256 14
4446 724 259 17
4447 733 247 20
4448 735 241 24
4449 733 247 20
4450 773 203 24
4451 753 228 19
4452 752 227 21
4453 735 245 20
4454 749 232 19
4455 740 248 12
4456 756 220 24
4457 758 222 20
4458 764 216 20
4459 789 195 16
4460 773 216 11
4461 766 218 16
4462 762 220 18
4463 775 205 20
4464 743 240 17
4465 743 235 22
4466 748 231 21
4467 753 230 17
4468 771 214 15
4469 784 200 16
4470 764 223 13
4471 752 229 19
4472 729 256 15
4473 740 240 20
4474 742 234 24
4475 727 249 24
4476 728 250 22
4477 744 235 21
4478 753 239 8
4479 742 243 15
4480 714 264 22
4481 732 247 21
4482 747 228 25
4483 769 218 13
4484 789 198 13
4485 784 205 11
4486 776 211 13
4487 779 213 8
4488 772 215 13
4489 771 214 15
4490 739 241 20
4491 709 273 18
4492 708 267 25
4493 719 257 24
4494 713 263 24
4495 744 236 20
4496 734 244 22
4497 747 232 21
4498 752 227 21
4499 744 246 10
4500 762 218 20
4501 769 216 15
4502 772 216 12
4503 787 199 14
4504 799 188 13
4505 781 208 11
4506 773 211 16
4507 768 221 11
4508 760 230 10
4509 793 193 14
4510 806 184 10
4511 815 177 8
4512 794 198 8
4513 787 201 12
4514 778 201 21
4515 780 200 20
4516 782 207 11
4517 786 205 9
4518 786 206 8
4519 795 190 15
4520 802 186 12
4521 790 202 8
4522 784 198 18
4523 778 208 14
4524 817 174 9
4525 817 177 6
4526 824 166 10
4527 815 176 9
4528 834 158 8
4529 848 143 9
4530 845 147 8
4531 856 136 8
4532 876 121 3
4533 865 131 4
4534 845 148 7
4535 850 142 8
4536 863 129 8
4537 860 137 3
4538 878 121 1
4539 879 120 1
4540 875 124 1
4541 857 139 4
4542 867 129 4
4543 873 121 6
4544 868 130 2
4545 862 132 6
4546 866 128 6
4547 843 155 2
4548 843 156 1
4549 836 159 5
4550 835 151 14
4551 862 128 10
4552 858 136 6
4553 844 153 3
4554 858 136 6
4555 856 127 17
4556 861 133 6
4557 847 148 5
4558 843 151 6
4559 839 157 4
4560 865 130 5
4561 848 148 4
4562 866 128 6
4563 858 135 7
4564 856 142 2
4565 860 135 5
4566 856 137 7
4567 858 137 5
4568 857 141 2
4569 873 123 4
4570 870 122 8
4571 866 130 4
4572 886 112 2
4573 897 101 2
4574 906 92 2
4575 913 86 1
4576 927 69 4
4577 927 72 1
4578 925 71 4
4579 921 77 2
4580 928 68 4
4581 925 71 4
4582 925 74 1
4583 933 66 1
4584 933 65 2
4585 937 62 1
4586 933 66 1
4587 922 78 0
4588 917 82 1
4589 917 82 1
4590 916 84 0
4591 904 95 1
4592 894 103 3
4593 895 104 1
4594 893 103 4
4595 895 101 4
4596 899 100 1
4597 880 119 1
4598 887 111 2
4599 894 102 4
4600 897 101 2
4601 896 102 2
4602 900 98 2
4603 904 94 2
4604 899 99 2
4605 903 97 0
4606 905 94 1
4607 912 86 2
4608 901 99 0
4609 896 102 2
4610 900 98 2
4611 901 93 6
4612 892 104 4
4613 893 105 2
4614 893 105 2
4615 885 111 4
4616 892 103 5
4617 877 116 7
4618 861 134 5
4619 855 139 6
4620 848 146 6
4621 839 153 8
4622 853 145 2
4623 852 142 6
4624 864 127 9
4625 869 129 2
4626 880 115 5
4627 875 121 4
4628 869 127 4
4629 868 126 6
4630 873 124 3
4631 864 132 4
4632 873 125 2
4633 871 124 5
4634 876 115 9
4635 866 130 4
4636 880 112 8
4637 885 112 3
4638 886 104 10
4639 877 121 2
4640 890 107 3
4641 874 122 4
4642 883 111 6
4643 870 125 5
4644 867 130 3
4645 866 127 7
4646 879 110 11
4647 882 115 3
4648 874 124 2
4649 865 132 3
4650 874 123 3
4651 863 126 11
4652 857 136 7
4653 850 142 8
4654 843 149 8
4655 837 161 2
4656 837 158 5
4657 842 153 5
4658 840 157 3
4659 841 150 9
4660 834 158 8
4661 814 178 8
4662 837 150 13
4663 821 174 5
4664 824 168 8
4665 816 178 6
4666 812 177 11
4667 826 159 15
4668 831 167 2
4669 856 136 8
4670 836 155 9
4671 850 143 7
4672 856 136 8
4673 874 121 5
4674 883 116 1
4675 873 125 2
4676 877 119 4
4677 877 118 5
4678 852 145 3
4679 861 131 8
4680 853 142 5
4681 863 135 2
4682 872 124 4
4683 874 121 5
4684 872 125 3
4685 871 123 6
4686 868 126 6
4687 863 130 7
4688 874 119 7
4689 849 146 5
4690 838 156 6
4691 842 156 2
4692 837 152 11
4693 826 169 5
4694 815 177 8
4695 823 169 8
4696 808 185 7
4697 825 172 3
4698 829 163 8
4699 811 176 13
4700 809 180 11
4701 787 198 15
4702 780 207 13
4703 786 193 21
4704 799 187 14
4705 800 190 10
4706 814 172 14
4707 805 179 16
4708 804 182 14
4709 790 199 11
4710 799 191 10
4711 780 210 10
4712 795 192 13
4713 790 205 5
4714 777 208 15
4715 804 181 15
4716 799 191 10
4717 795 192 13
4718 802 190 8
4719 793 202 5
4720 796 192 12
4721 807 177 16
4722 816 173 11
4723 821 169 10
4724 828 167 5
4725 817 178 5
4726 819 174 7
4727 828 162 10
4728 837 155 8
4729 857 137 6
4730 870 122 8
4731 868 126 6
4732 863 134 3
4733 869 128 3
4734 886 110 4
4735 882 116 2
4736 868 130 2
4737 848 146 6
4738 837 156 7
4739 825 171 4
4740 817 174 9
4741 845 149 6
4742 849 147 4
4743 844 151 5
4744 821 173 6
4745 820 171 9
4746 827 163 10
4747 818 175 7
4748 824 165 11
4749 814 182 4
4750 807 185 8
4751 792 200 8
4752 812 173 15
4753 779 204 17
4754 774 208 18
4755 768 218 14
4756 769 214 17
4757 758 231 11
4758 760 217 23
4759 773 218 9
4760 769 218 13
4761 770 214 16
4762 758 226 16
4763 756 230 14
4764 776 204 20
4765 782 208 10
4766 775 206 19
4767 769 215 16
4768 786 196 18
4769 787 196 17
4770 785 196 19
4771 787 204 9
4772 804 179 17
4773 803 185 12
4774 803 185 12
4775 800 192 8
4776 799 189 12
4777 787 203 10
4778 767 217 16
4779 766 218 16
4780 758 228 14
4781 775 207 18
4782 756 230 14
4783 755 227 18
4784 780 206 14
4785 792 196 12
4786 799 194 7
4787 804 186 10
4788 825 167 8
4789 823 169 8
4790 803 187 10
4791 812 176 12
4792 812 175 13
4793 808 182 10
4794 809 176 15
4795 801 183 16
4796 811 178 11
4797 823 167 10
4798 810 182 8
4799 806 190 4
4800 796 193 11
4801 785 204 11
4802 788 195 17
4803 763 223 14
4804 768 219 13
4805 788 197 15
4806 796 194 10
4807 777 214 9
4808 794 192 14
4809 803 185 12
4810 794 196 10
4811 787 202 11
4812 771 214 15
4813 779 206 15
4814 776 208 16
4815 775 213 12
4816 762 225 13
4817 772 218 10
4818 765 213 22
4819 771 219 10
4820 776 205 19
4821 791 196 13
4822 791 197 12
4823 796 193 11
4824 791 197 12
4825 800 186 14
4826 797 187 16
4827 788 199 13
4828 783 205 12
4829 768 216 16
4830 777 210 13
4831 775 216 9
4832 764 224 12
4833 769 218 13
4834 760 223 17
4835 786 198 16
4836 782 203 15
4837 785 205 10
4838 787 203 10
4839 803 192 5
4840 810 179 11
4841 818 174 8
4842 831 162 7
4843 826 164 10
4844 836 155 9
4845 837 153 10
4846 826 165 9
4847 802 189 9
4848 799 190 11
4849 797 193 10
4850 787 201 12
4851 794 196 10
4852 806 183 11
4853 804 182 14
4854 795 200 5
4855 799 192 9
4856 798 190 12
4857 791 199 10
4858 792 204 4
4859 821 172 7
4860 829 156 15
4861 802 185 13
4862 801 189 10
4863 802 188 10
4864 836 147 17
4865 820 171 9
4866 805 184 11
4867 805 188 7
4868 801 186 13
4869 792 196 12
4870 795 191 14
4871 780 208 12
4872 804 186 10
4873 793 198 9
4874 806 181 13
4875 804 179 17
4876 821 169 10
4877 815 170 15
4878 824 168 8
4879 831 163 6
4880 841 150 9
4881 838 158 4
4882 846 146 8
4883 825 167 8
4884 827 167 6
4885 830 162 8
4886 827 164 9
4887 853 144 3
4888 860 134 6
4889 892 105 3
4890 900 95 5
4891 905 93 2
4892 932 67 1
4893 928 71 1
4894 914 82 4
4895 919 78 3
4896 904 94 2
4897 920 79 1
4898 921 77 2
4899 922 76 2
4900 919 81 0
4901 923 77 0
4902 923 75 2
4903 925 74 1
4904 942 58 0
4905 956 43 1
4906 956 44 0
4907 961 38 1
4908 958 41 1
4909 950 50 0
4910 945 54 1
4911 942 58 0
4912 941 58 1
4913 943 56 1
4914 941 59 0
4915 944 56 0
4916 951 49 0
4917 942 58 0
4918 936 64 0
4919 940 58 2
4920 938 61 1
4921 940 59 1
4922 954 44 2
4923 948 52 0
4924 957 43 0
4925 955 45 0
4926 963 36 1
4927 968 31 1
4928 967 33 0
4929 970 29 1
4930 961 38 1
4931 964 36 0
4932 965 35 0
4933 969 31 0
4934 983 17 0
4935 982 18 0
4936 982 18 0
4937 974 25 1
4938 978 22 0
4939 974 26 0
4940 976 24 0
4941 978 22 0
4942 967 33 0
4943 970 30 0
4944 972 28 0
4945 976 24 0
4946 976 24 0
4947 976 24 0
4948 969 31 0
4949 968 31 1
4950 959 41 0
4951 958 41 1
4952 961 39 0
4953 961 38 1
4954 961 38 1
4955 953 47 0
4956 947 52 1
4957 944 56 0
4958 936 61 3
4959 921 79 0
4960 926 72 2
4961 928 71 1
4962 920 80 0
4963 928 69 3
4964 926 74 0
4965 919 77 4
4966 920 79 1
4967 936 62 2
4968 941 59 0
4969 934 66 0
4970 929 70 1
4971 947 53 0
4972 948 51 1
4973 954 44 2
4974 968 30 2
4975 962 38 0
4976 961 39 0
4977 970 29 1
4978 968 32 0
4979 975 25 0
4980 968 32 0
4981 966 34 0
4982 970 30 0
4983 975 25 0
4984 974 26 0
4985 971 28 1
4986 982 18 0
4987 983 17 0
4988 988 12 0
4989 985 15 0
4990 991 9 0
4991 991 9 0
4992 992 8 0
4993 994 6 0
4994 995 5 0
4995 991 9 0
4996 996 4 0
4997 994 6 0
4998 992 8 0
4999 992 8 0
5000 989 11 0
5001 992 8 0
5002 993 7 0
5003 998 2 0
5004 999 1 0
5005 998 2 0
5006 998 2 0
5007 996 4 0
5008 996 4 0
5009 1000 0 0
